,ID,Tweet,Sentiment
353582,2032558596,"Ohhhhhh I have no programmes to watch! Woe is me, I want the winchesters back ",0
796453,2327759291,Missing my mcd lunch buddy today ,0
327098,2008992482,@facunditas  Awwwwh  one of ours  GT disappeared when we moved here too ,0
202890,1972233641,Fuck I don't wanna work today  shower starbucks bank and work,0
322606,2004491890,@jesssicababesss i knoww i feel ill and our schook dont have ice creamm ,0
247249,1982432505,@rachelspringly sorry i missed you this time around! ,0
659894,2242374768,@Stacyface Its ok.. ,0
691217,2252193898,The confederate flag is an interesting choice to fly. Kinda makes me nervous. ,0
694872,2253104397,i'm mrs brightside.. alalala.. so cold ,0
551773,2203245518,@WalkingDrum @sevgli @lowridergrl I dont even drink coffee ,0
298210,1997616053,Sittin here bored ass shit at wrk.... ma tummy is hurtin so bad ,0
227692,1978111555,Ohhhhkaye. I'm not even two blocks away from home and I already miss the girl!  seperation anxiety begins...,0
97514,1792997749,studing for English @ work... ,0
406874,2059036583,"@mileycyrus hope your trip goes well, follow me im following you, we can keep in touch, and how is the new season, is it good ",0
112784,1825577767,Just crashed a PPC mac mini trying to import 2500 songs into itunes in one hit ,0
716033,2259586171,I just got my first speeding ticket in about 15 years. ,0
748182,2284150535,@CHRIS_Daughtry  hope ya'll are doing well....missing ur tweets...hate the time difference from Zurich to u.s. ,0
322238,2004182564,"@davelorrez damn!! OK, that's the last time we cheat our way through foreign language ",0
359097,2045603620,what is wrong with tweeterwall?? it's not counting my vote for @DavidArchie  ,0
462377,2174677434,@rebeccasun hahhaha ima wake your ass up! I lost track of time and its alreaduy 11 ,0
48972,1678015712,@sethu_j i like the songs aswell  although what did you think of taylor's?,0
8578,1548275569,"Well, @LilWO was having a tough day/night. Wanted @TinkFan to lay down w/ him, and she passed out, still sick   http://twitpic.com/3i2jo",0
559815,2205059966,We was laughin an talkin about the old times i fucc around an left my damn car keys in her G ride so now she may have to ride back ,0
507878,2189016766,"good morning , hope all are well ? grim grey morning in the sky blue city  1st meeting in Birmingham, then train to Leeds today ",0
514024,2190523457,we already have a project in history! damn it.. its just 3rd week of the school year.. ,0
120006,1832557193,i wanna feel an earthquake ,0
570940,2208602562,"@ShierlyAngelina Dude, we still don't have any Harry Potter poster here yet ",0
35153,1565095528,hiding from the loggers attcking my rufus  i ovest my child in a oak,0
787926,2325017827,@applegamble: there'd be better days ganda  Dont be sad na...  huug,0
154329,1933151463,"looking for old friends,, all i have is names.. and i dont remember faces :S // only found one ",0
781312,2323387168,i need something to do on Sunday  suggestions?,0
199257,1971394301,Finished my book! I'm such a slow reader  I need to start book 2! #trueblood,0
703313,2255672663,rain bleh   where is the sun?!?!?!,0
588739,2216760464,Glad Lee Kuan Yew doesnâ€™t want to see Lim Kit Siang  http://bit.ly/152vCc @MatCendana @oonyeoh @Mahathirmohamad @chunwai09,0
787260,2324858024,Feel so bored @ work! I don't think I like it anymore! UGH! ,0
486719,2181696393,@countryondemand  You have to call me when @rascalflatts is rehearsing....I'm so bummed I am not down there.   *sad face*,0
408012,2059310429,nobody wants me to sleep in I swear. first my family makes a HUGE	noice than it rains ,0
331727,2012826925,@purseonality That is VERY sad at this point  well why not just pop on a movie? I gotta go back to Hulu to finish Secret of Nimh in a bit,0
611854,2224739050,I need sumone who is Italian to translate sumthin for mee ,0
438778,2066265764,I'm shaking right now &amp; I don't know why ,0
250427,1983219209,@kia_breezie i've lost the booklet with the options! I've looked everywhere  :S Are they online? Oh no  I'd forgotten til you said!,0
742336,2266519297,I've got a headache so bad I can't see right ,0
742401,2266537743,It feels like there is a hole in the pit of my stomach.  hurrrrts,0
308992,2000810025,@preshit Me ,0
272764,1990272637,"ok so back on my own, gilly has returned to work n i have about 11 weeks till i can go back to work ",0
28904,1559872014,"doing nothing, cleaned and unpacked my things into the new apartment. I actually made it quite feng shui! But the bed is so small ",0
754955,2288166367,@erininstereo  I talk to you,0
282423,1992620228,"I'm sorry Dad  I was too upset, sorry, sorry.",0
398665,2056950284,"Yay...my car is ready....Was about 2500 miles over on my oil change  yikes not good, worst part is only have to do it every 8k miles",0
189018,1969027781,er...thiinking about moi future career choices! And i'm utterly confused... ,0
767891,2300726686,@thomasfiss where is @jtimberlake tweet about you? i dont see it ,0
374235,2051202621,School officially starts on monday! Kill me! ,0
298139,1997596783,I really can't decide if I want to get a video camera or not ,0
535092,2197802363,#haveyouever written a test and didn't learn until the night before the test? well that's what i do all the time  i don't mean to though.,0
29397,1563468055,@CrazyEcho I hope you talk to me more than once a month ,0
14045,1553521436,... downloaded the new YouMail Blackberry App.  It won't download my old messages ,0
486143,2181410039,doesn't like the way the College World Series is going ,0
636374,2233896315,Leaving myrtle tomorrow back to NJ. 10 hour car ride  urg,0
719214,2260527549,@griner So sorry to hear that.  My thoughts are prayers are with your family.,0
79278,1751771044,@mcraddictal    &lt;----- much sadness cuz o ur headache &amp; everything,0
35304,1565160553,i want my dream come true ,0
670671,2246630826,I LOVE that we have a President who is funny on purpose.  Having a President who is funny because he's a jackass was embarassing as hell. ,0
442466,2067288411,@deepthimurali Even a A6 is a front wheel drive... mine too  i badly need a read wheel drive!,0
281520,1992352863,"started my Prednisone today, ugh...I don't think i'm gonna like this  sis said they make her B*TCHY lol, have to unpack the car today",0
770700,2302080604,@kerriehartnett the stickam isnt working right for me  im so hot and i cannot wait to leave this camp,0
331643,2012804223,My laptop is aging ,0
408214,2059357686,wonders why should I sacrifice my lovely sunday to do PLO's assignment?? arggghh...  http://plurk.com/p/yyffd,0
122191,1833663084,the sight of my unread emails makes me sad ,0
143666,1881781247,Bad news comp my not be back till Monday !!  But iam having a photo op later so will post pic asap ,0
182047,1967042539,bored as anything ,0
501205,2187123099,I'm having ciwwaf withdrawal ,0
96441,1792608332,can't sleep  damn it!,0
408703,2059466595,Fell asleep on the beach chair and has a massive sun burn ,0
496203,2185476355,I don't want to clean anymore! ,0
614524,2225920731,Looking gloomy outside. I need to run to CVS but I know it will rain the second I cross the street ,0
263338,1986505602,@perseph0nes I bought 48 hairties couple weeks back and have lost around a dozen already ,0
413280,2060554896,"Show was great! Though the set was too short.  But in sad news, my cheesecake got water in it from the water bath, might be ruined/soggy ",0
602210,2221333517,@syazwishahif i hate you for eating at capers. ,0
531929,2196557547,I have MAC buyers remorse.  I should join an addicts group. 'hi I'm chloe and I'm a MACaholic.' ha ha,0
742423,2266545242,"Anthony, I'm so so so so so so sorry ",0
119681,1830566389,is sneezing up a storm  but found my necklace and other fun things in my magical closet!,0
166542,1961293363,let me out ,0
339982,2014752182,waaahhhh!!! i just missed 1000+ tweets!? god i have to be hooked up... i've been mourning my scholastic status and it is still in my head ,0
271474,1990023741,"@Stephanieee55 just cause, Mum told me to be quiet so I'm guessing I'm probably not the best singer ",0
782954,2323796152,"@TheCrystalLady urgh, noo. that sounds just terrible. ",0
182288,1967102631,GIMP is so confusing! ,0
285971,1993766162,aggervated  stupid twitter crap. ps happy birthday ilycullex3,0
386198,2053747347,@churchboy79 I wish i could  I've been up for like 2hrs..i'm always up this early,0
694660,2253047205,Heads POUNDING!!!! Ouch ,0
376392,2051665648,Awwww shit! Swine flu confirmed at Roosevelt High School today  School may be shut down next week! My Save will get summer vacation early!,0
334144,2013510103,i wish i had 100* followers ,0
551714,2203231142,@FlyKidFromBk_FM ummm please dont tell me i made a fool of myself all over again ,0
675519,2248119186,#dontyouhate exams? ,0
563654,2205982339,@bitmapped me too!  BUT I have to wait to go home to do it   It will be nice to see the speed difference between my 1st gen and the 3GS!,0
414679,2060883350,"@BrookeLockart Yeah, Moon asked him and he said he was headed home ",0
411308,2060081954,@postsecret I can't see the secrets ,0
548718,2202445433,hmm...spoke too soon...yup...the rebuffering has started... sigh... ,0
689614,2251803922,"@abdoss oh, bummer!  Noah missed camp last year-emp for a week  hope Nana kicks quick. We're there today/tomorrow or both -Wifey unsure",0
247459,1982479496,and omg I am so happy to hear from my bro Sam from Mizzou! I miss him   and Ricky those guys are the best!,0
699994,2254622024,@TheophilusL it's summer every other day or so here in L.A... haha ,0
344658,2015713936,it feels so heavy now. why. i hate to be grown up people ,0
562449,2205663017,It's raining  Got ethan off school poorly seems better today hopefully he'll be ok for trip to Attingham Hall tomorrow he's all excited,0
737286,2265208859,@xxlottie05xx Omg was it today? Argh sorry I forgot  How you feeling? Well done love! x,0
477755,2178322246,revising for chem  how it bores me so much :@,0
749243,2284940762,alone again ,0
478622,2178599282,K. 2 hours into it and I still haven't got the day started ,0
137346,1880310783,something bite me ,0
72898,1694363631,"seriously? I just traveled 18hrs, and was going to go an extra 45min to wake up my people... and my keys are nowhere to be found ",0
134056,1836155456,"God I rock at cross-checking data, references, and citations.  Too bad doing that doesn't make 100k a year ",0
670610,2246612356,@souljaboytellem IF ONLY I WERE ABLE TO GO ..   HOPE YOUR HAVIN FUN..,0
189732,1969200407,at office   ..........................  .............     ,0
332395,2013017754,Grabbing dinner @ El Pollo Loco before starting my day at the Rio/WSOP. I'm wearing my Shronk Memorial Sweatshirt today. I miss him tons. ,0
451186,2069685737,fun day at the beach! Almost learned how to successfully skim board but it's too impossible and I'm far too uncoordinated ,0
444566,2067874549,worst... hangover... ever! ,0
733799,2264401523,@miss_melbourne Same!!! Especially this time of the year when there's sooooo much fruit. I could live on fruit in Thailand. I miss it ,0
773747,2306023203,Man I feel asleep and missed Hawthorne...AGAIN ,0
52154,1679315740,@ renatamussi as soon as my computer will stay coonected to the internet ,0
66118,1691339702,"Even after the paycheck, still broke.  Haven't put into the $10k savings after hitting $5K.  boo ",0
640781,2235077945,Flying with not so good looking flight attendants ,0
738803,2265562819,I want to jailbreak my #iphone3gs ,0
535923,2198196927,cant belieeeeve im back already  i wanna go back out aaa.,0
329698,2011562245,"@ladykyra my crochet hooks love to hide too, specially my favorite wooden one. ",0
671749,2246957470,I'm going to the gym to blow off some steam.  I wish they sold Sundaes at there...or at least frozen yogurt.  ,0
448208,2068904912,"@snarkandboobs but....but, if he's not god, who IS? sob!!!! ",0
284303,1993192988,heading to work late.  ,0
566484,2206865485,is missing her family ,0
494044,2184801027,@yoitsvanessa yeah I would be so scared. Did u guys see lots when u were walking?  I have to walk by myself tmrw   oh what time ru goi ...,0
214605,1975275721,I wish my head didn't hurt this bad.  i need another cup of coffee.,0
